assignment,video,scene,scale_label,scale_value,movement_label,movement_value,frames,time(s),size(MB),dir
val,tt3509878,0051,ECS,0,Static,4,25,1.00,0.17,./../data/val/tt3509878/shot_0051.mp4
val,tt3509878,0053,ECS,0,Static,4,23,0.92,0.11,./../data/val/tt3509878/shot_0053.mp4
val,tt3509878,0056,ECS,0,Static,4,32,1.28,0.18,./../data/val/tt3509878/shot_0056.mp4
val,tt3509878,0057,ECS,0,Motion,0,40,1.60,0.18,./../data/val/tt3509878/shot_0057.mp4
val,tt3511596,0008,FS,3,Motion,0,131,5.24,1.16,./../data/val/tt3511596/shot_0008.mp4
val,tt3512282,0016,ECS,0,Static,4,35,1.46,0.25,./../data/val/tt3512282/shot_0016.mp4
val,tt3512282,0018,MS,2,Static,4,44,1.84,0.37,./../data/val/tt3512282/shot_0018.mp4
val,tt3512282,0038,CS,1,Motion,0,26,1.08,0.43,./../data/val/tt3512282/shot_0038.mp4
val,tt3513054,0015,LS,4,Static,4,29,1.21,0.14,./../data/val/tt3513054/shot_0015.mp4
val,tt3513054,0018,LS,4,Static,4,49,2.04,0.48,./../data/val/tt3513054/shot_0018.mp4
val,tt3513054,0034,LS,4,Static,4,19,0.79,0.13,./../data/val/tt3513054/shot_0034.mp4
val,tt3513054,0042,LS,4,Static,4,31,1.29,0.97,./../data/val/tt3513054/shot_0042.mp4
val,tt3513054,0045,FS,3,Push,1,22,0.92,0.38,./../data/val/tt3513054/shot_0045.mp4
val,tt3513054,0051,LS,4,Static,4,14,0.58,0.15,./../data/val/tt3513054/shot_0051.mp4
val,tt3513054,0053,LS,4,Static,4,18,0.75,0.10,./../data/val/tt3513054/shot_0053.mp4
val,tt3514116,0007,FS,3,Static,4,23,0.96,0.53,./../data/val/tt3514116/shot_0007.mp4
val,tt3514116,0030,MS,2,Static,4,17,0.71,0.23,./../data/val/tt3514116/shot_0030.mp4
val,tt3514116,0031,ECS,0,Motion,0,16,0.67,0.40,./../data/val/tt3514116/shot_0031.mp4
val,tt3514116,0040,MS,2,Static,4,25,1.04,0.34,./../data/val/tt3514116/shot_0040.mp4
val,tt3514116,0042,CS,1,Static,4,31,1.29,0.37,./../data/val/tt3514116/shot_0042.mp4
val,tt3516028,0019,FS,3,Motion,0,90,3.75,2.39,./../data/val/tt3516028/shot_0019.mp4
val,tt3521746,0001,MS,2,Motion,0,23,0.96,0.53,./../data/val/tt3521746/shot_0001.mp4
val,tt3521746,0003,FS,3,Static,4,30,1.25,0.69,./../data/val/tt3521746/shot_0003.mp4
val,tt3521746,0025,FS,3,Motion,0,24,1.00,0.60,./../data/val/tt3521746/shot_0025.mp4
val,tt3521746,0027,CS,1,Motion,0,21,0.88,0.25,./../data/val/tt3521746/shot_0027.mp4
val,tt3521746,0028,MS,2,Static,4,24,1.00,0.40,./../data/val/tt3521746/shot_0028.mp4
val,tt3521746,0031,CS,1,Static,4,26,1.08,0.31,./../data/val/tt3521746/shot_0031.mp4
val,tt3521746,0040,MS,2,Static,4,34,1.42,0.67,./../data/val/tt3521746/shot_0040.mp4
val,tt3521746,0042,CS,1,Static,4,57,2.38,0.64,./../data/val/tt3521746/shot_0042.mp4
val,tt3521746,0045,ECS,0,Static,4,19,0.79,0.23,./../data/val/tt3521746/shot_0045.mp4
val,tt3526462,0022,LS,4,Push,1,22,0.92,0.28,./../data/val/tt3526462/shot_0022.mp4
val,tt3526462,0035,ECS,0,Static,4,31,1.29,0.38,./../data/val/tt3526462/shot_0035.mp4
val,tt3526706,0012,ECS,0,Static,4,14,0.58,0.13,./../data/val/tt3526706/shot_0012.mp4
val,tt3526706,0027,LS,4,Static,4,39,1.62,1.07,./../data/val/tt3526706/shot_0027.mp4
val,tt3526706,0031,MS,2,Static,4,25,1.04,0.11,./../data/val/tt3526706/shot_0031.mp4
val,tt3527394,0021,MS,2,Static,4,21,0.84,0.23,./../data/val/tt3527394/shot_0021.mp4
val,tt3528092,0010,CS,1,Static,4,30,1.25,0.36,./../data/val/tt3528092/shot_0010.mp4
val,tt3528092,0013,ECS,0,Pull,2,15,0.63,0.37,./../data/val/tt3528092/shot_0013.mp4
val,tt3528092,0025,CS,1,Push,1,29,1.21,0.24,./../data/val/tt3528092/shot_0025.mp4
val,tt3529612,0009,LS,4,Motion,0,82,3.42,1.14,./../data/val/tt3529612/shot_0009.mp4
val,tt3547098,0008,MS,2,Static,4,33,1.38,0.29,./../data/val/tt3547098/shot_0008.mp4
val,tt3547098,0013,MS,2,Static,4,31,1.29,0.23,./../data/val/tt3547098/shot_0013.mp4
val,tt3547740,0002,FS,3,Static,4,31,1.24,0.50,./../data/val/tt3547740/shot_0002.mp4
val,tt3547740,0003,FS,3,Motion,0,74,2.96,1.20,./../data/val/tt3547740/shot_0003.mp4
val,tt3547740,0017,MS,2,Static,4,33,1.32,0.14,./../data/val/tt3547740/shot_0017.mp4
val,tt3547740,0023,FS,3,Static,4,23,0.92,0.17,./../data/val/tt3547740/shot_0023.mp4
val,tt3547740,0030,FS,3,Motion,0,19,0.76,0.17,./../data/val/tt3547740/shot_0030.mp4
val,tt3547740,0031,MS,2,Static,4,32,1.28,0.16,./../data/val/tt3547740/shot_0031.mp4
val,tt3547740,0032,FS,3,Motion,0,67,2.68,0.44,./../data/val/tt3547740/shot_0032.mp4
val,tt3547740,0040,MS,2,Push,1,38,1.52,0.26,./../data/val/tt3547740/shot_0040.mp4
val,tt3547740,0054,FS,3,Motion,0,39,1.56,0.37,./../data/val/tt3547740/shot_0054.mp4
val,tt3547740,0066,MS,2,Static,4,25,1.00,0.18,./../data/val/tt3547740/shot_0066.mp4
val,tt3553442,0010,MS,2,Static,4,31,1.29,0.35,./../data/val/tt3553442/shot_0010.mp4
val,tt3553442,0033,FS,3,Static,4,18,0.75,0.34,./../data/val/tt3553442/shot_0033.mp4
val,tt3553442,0041,MS,2,Static,4,23,0.96,0.34,./../data/val/tt3553442/shot_0041.mp4
val,tt3553442,0051,LS,4,Motion,0,16,0.67,0.19,./../data/val/tt3553442/shot_0051.mp4
val,tt3553442,0053,MS,2,Static,4,17,0.71,0.23,./../data/val/tt3553442/shot_0053.mp4
val,tt3553442,0069,LS,4,Motion,0,20,0.83,0.48,./../data/val/tt3553442/shot_0069.mp4
val,tt3553442,0074,FS,3,Static,4,20,0.83,0.13,./../data/val/tt3553442/shot_0074.mp4
val,tt3553442,0083,LS,4,Motion,0,20,0.83,0.32,./../data/val/tt3553442/shot_0083.mp4
val,tt3553442,0086,FS,3,Static,4,19,0.79,0.15,./../data/val/tt3553442/shot_0086.mp4
val,tt3553516,0012,CS,1,Push,1,33,1.32,0.36,./../data/val/tt3553516/shot_0012.mp4
val,tt3553516,0030,MS,2,Static,4,24,0.96,0.50,./../data/val/tt3553516/shot_0030.mp4
val,tt3553516,0040,MS,2,Static,4,25,1.00,0.63,./../data/val/tt3553516/shot_0040.mp4
val,tt3553516,0044,MS,2,Motion,0,16,0.64,0.54,./../data/val/tt3553516/shot_0044.mp4
val,tt3553516,0053,MS,2,Push,1,22,0.88,0.31,./../data/val/tt3553516/shot_0053.mp4
val,tt3553516,0063,MS,2,Static,4,24,0.96,0.27,./../data/val/tt3553516/shot_0063.mp4
val,tt3553516,0079,FS,3,Static,4,64,2.56,1.43,./../data/val/tt3553516/shot_0079.mp4
val,tt3560704,0002,FS,3,Motion,0,26,1.04,0.12,./../data/val/tt3560704/shot_0002.mp4
val,tt3560704,0006,MS,2,Static,4,53,2.12,0.17,./../data/val/tt3560704/shot_0006.mp4
val,tt3561348,0004,CS,1,Motion,0,62,2.58,0.49,./../data/val/tt3561348/shot_0004.mp4
val,tt3561348,0008,FS,3,Static,4,28,1.17,0.13,./../data/val/tt3561348/shot_0008.mp4
val,tt3561348,0010,ECS,0,Static,4,28,1.17,0.13,./../data/val/tt3561348/shot_0010.mp4
val,tt3561348,0041,CS,1,Static,4,39,1.62,0.12,./../data/val/tt3561348/shot_0041.mp4
val,tt3561348,0044,ECS,0,Static,4,37,1.54,0.10,./../data/val/tt3561348/shot_0044.mp4
val,tt3561348,0048,MS,2,Static,4,26,1.08,0.11,./../data/val/tt3561348/shot_0048.mp4
val,tt3562786,0010,MS,2,Motion,0,40,1.67,0.55,./../data/val/tt3562786/shot_0010.mp4
val,tt3562786,0013,CS,1,Motion,0,33,1.38,0.50,./../data/val/tt3562786/shot_0013.mp4
val,tt3562786,0015,FS,3,Motion,0,34,1.42,0.54,./../data/val/tt3562786/shot_0015.mp4
val,tt3562786,0017,FS,3,Static,4,33,1.38,0.37,./../data/val/tt3562786/shot_0017.mp4
val,tt3562786,0025,ECS,0,Motion,0,74,3.09,0.83,./../data/val/tt3562786/shot_0025.mp4
val,tt3562786,0026,ECS,0,Static,4,56,2.34,0.39,./../data/val/tt3562786/shot_0026.mp4
val,tt3562786,0054,ECS,0,Static,4,32,1.33,0.46,./../data/val/tt3562786/shot_0054.mp4
val,tt3562786,0056,ECS,0,Static,4,21,0.88,0.25,./../data/val/tt3562786/shot_0056.mp4
val,tt3568002,0013,MS,2,Static,4,17,0.71,0.23,./../data/val/tt3568002/shot_0013.mp4
val,tt3568002,0020,ECS,0,Static,4,35,1.46,0.46,./../data/val/tt3568002/shot_0020.mp4
val,tt3568002,0024,ECS,0,Static,4,26,1.08,0.29,./../data/val/tt3568002/shot_0024.mp4
val,tt3568002,0034,FS,3,Static,4,28,1.17,0.25,./../data/val/tt3568002/shot_0034.mp4
val,tt3568002,0036,ECS,0,Static,4,40,1.67,0.59,./../data/val/tt3568002/shot_0036.mp4
val,tt3568002,0038,ECS,0,Static,4,31,1.29,0.25,./../data/val/tt3568002/shot_0038.mp4
val,tt3568002,0050,MS,2,Static,4,26,1.08,0.56,./../data/val/tt3568002/shot_0050.mp4
val,tt3573598,0033,FS,3,Static,4,28,1.17,0.31,./../data/val/tt3573598/shot_0033.mp4
val,tt3573598,0047,CS,1,Motion,0,27,1.12,0.32,./../data/val/tt3573598/shot_0047.mp4
val,tt3573598,0054,LS,4,Motion,0,23,0.96,0.64,./../data/val/tt3573598/shot_0054.mp4
val,tt3574352,0003,LS,4,Motion,0,78,3.25,1.05,./../data/val/tt3574352/shot_0003.mp4
val,tt3574352,0006,MS,2,Motion,0,53,2.21,0.88,./../data/val/tt3574352/shot_0006.mp4
val,tt3576638,0002,CS,1,Motion,0,361,15.06,5.36,./../data/val/tt3576638/shot_0002.mp4
val,tt3576638,0003,CS,1,Static,4,49,2.04,0.71,./../data/val/tt3576638/shot_0003.mp4
val,tt3576638,0009,MS,2,Static,4,94,3.92,1.32,./../data/val/tt3576638/shot_0009.mp4
val,tt3576638,0025,CS,1,Static,4,92,3.84,0.94,./../data/val/tt3576638/shot_0025.mp4
val,tt3579842,0019,MS,2,Static,4,15,0.63,0.18,./../data/val/tt3579842/shot_0019.mp4
val,tt3579842,0022,FS,3,Push,1,28,1.17,0.25,./../data/val/tt3579842/shot_0022.mp4
val,tt3582040,0003,MS,2,Static,4,29,1.16,0.29,./../data/val/tt3582040/shot_0003.mp4
val,tt3582040,0007,FS,3,Static,4,43,1.72,0.36,./../data/val/tt3582040/shot_0007.mp4
val,tt3582040,0024,CS,1,Static,4,39,1.56,0.27,./../data/val/tt3582040/shot_0024.mp4
val,tt3586076,0003,FS,3,Static,4,14,0.58,0.60,./../data/val/tt3586076/shot_0003.mp4
val,tt3586076,0027,FS,3,Motion,0,18,0.75,0.86,./../data/val/tt3586076/shot_0027.mp4
val,tt3586076,0097,ECS,0,Motion,0,16,0.67,0.39,./../data/val/tt3586076/shot_0097.mp4
val,tt3586076,0110,MS,2,Static,4,18,0.75,0.33,./../data/val/tt3586076/shot_0110.mp4
val,tt3586076,0129,FS,3,Static,4,37,1.54,1.96,./../data/val/tt3586076/shot_0129.mp4
val,tt3587128,0018,FS,3,Motion,0,33,1.38,0.25,./../data/val/tt3587128/shot_0018.mp4
val,tt3587466,0002,LS,4,Static,4,41,1.71,0.24,./../data/val/tt3587466/shot_0002.mp4
val,tt3587466,0020,MS,2,Static,4,76,3.17,0.82,./../data/val/tt3587466/shot_0020.mp4
val,tt3587466,0024,CS,1,Static,4,52,2.17,0.58,./../data/val/tt3587466/shot_0024.mp4
val,tt3587466,0032,ECS,0,Static,4,18,0.75,0.24,./../data/val/tt3587466/shot_0032.mp4
val,tt3587466,0046,CS,1,Motion,0,18,0.75,0.23,./../data/val/tt3587466/shot_0046.mp4
val,tt3587466,0050,FS,3,Motion,0,22,0.92,0.50,./../data/val/tt3587466/shot_0050.mp4
val,tt3587466,0063,FS,3,Static,4,23,0.96,0.29,./../data/val/tt3587466/shot_0063.mp4
val,tt3587714,0010,LS,4,Pull,2,27,1.13,0.46,./../data/val/tt3587714/shot_0010.mp4
val,tt3587714,0015,MS,2,Static,4,20,0.83,0.17,./../data/val/tt3587714/shot_0015.mp4
val,tt3587714,0018,MS,2,Static,4,21,0.88,0.29,./../data/val/tt3587714/shot_0018.mp4
val,tt3587714,0022,FS,3,Motion,0,27,1.13,0.40,./../data/val/tt3587714/shot_0022.mp4
val,tt3589450,0017,FS,3,Static,4,17,0.71,0.40,./../data/val/tt3589450/shot_0017.mp4
val,tt3591568,0010,FS,3,Motion,0,23,0.96,0.46,./../data/val/tt3591568/shot_0010.mp4
val,tt3591568,0011,MS,2,Motion,0,34,1.42,0.75,./../data/val/tt3591568/shot_0011.mp4
val,tt3591984,0006,MS,2,Static,4,69,2.88,0.51,./../data/val/tt3591984/shot_0006.mp4
val,tt3591984,0009,LS,4,Static,4,144,6.00,1.06,./../data/val/tt3591984/shot_0009.mp4
val,tt3591984,0015,LS,4,Static,4,123,5.12,0.49,./../data/val/tt3591984/shot_0015.mp4
val,tt3591984,0017,LS,4,Static,4,89,3.71,0.36,./../data/val/tt3591984/shot_0017.mp4
val,tt3591984,0019,LS,4,Static,4,95,3.96,0.37,./../data/val/tt3591984/shot_0019.mp4
val,tt3591984,0024,CS,1,Static,4,58,2.42,0.32,./../data/val/tt3591984/shot_0024.mp4
val,tt3591984,0041,LS,4,Static,4,153,6.38,1.43,./../data/val/tt3591984/shot_0041.mp4
val,tt3602210,0003,FS,3,Push,1,38,1.58,0.39,./../data/val/tt3602210/shot_0003.mp4
val,tt3602210,0046,CS,1,Static,4,60,2.50,0.56,./../data/val/tt3602210/shot_0046.mp4
val,tt3603824,0001,ECS,0,Static,4,82,3.28,0.47,./../data/val/tt3603824/shot_0001.mp4
val,tt3603824,0007,ECS,0,Motion,0,33,1.32,0.26,./../data/val/tt3603824/shot_0007.mp4
val,tt3603824,0010,ECS,0,Static,4,33,1.32,0.25,./../data/val/tt3603824/shot_0010.mp4
val,tt3603824,0033,CS,1,Static,4,28,1.12,0.11,./../data/val/tt3603824/shot_0033.mp4
val,tt3603824,0034,ECS,0,Static,4,24,0.96,0.14,./../data/val/tt3603824/shot_0034.mp4
val,tt3603824,0035,ECS,0,Static,4,42,1.68,0.31,./../data/val/tt3603824/shot_0035.mp4
val,tt3603824,0036,CS,1,Motion,0,50,2.00,0.23,./../data/val/tt3603824/shot_0036.mp4
val,tt3603824,0040,CS,1,Static,4,19,0.76,0.14,./../data/val/tt3603824/shot_0040.mp4
val,tt3603824,0042,FS,3,Motion,0,45,1.80,0.30,./../data/val/tt3603824/shot_0042.mp4
val,tt3603982,0005,LS,4,Static,4,28,1.17,0.99,./../data/val/tt3603982/shot_0005.mp4
val,tt3603982,0013,FS,3,Motion,0,40,1.67,0.86,./../data/val/tt3603982/shot_0013.mp4
val,tt3603982,0023,FS,3,Motion,0,19,0.79,0.52,./../data/val/tt3603982/shot_0023.mp4
val,tt3603982,0034,FS,3,Motion,0,14,0.58,0.45,./../data/val/tt3603982/shot_0034.mp4
val,tt3603982,0058,FS,3,Motion,0,146,6.09,3.62,./../data/val/tt3603982/shot_0058.mp4
val,tt3603982,0060,CS,1,Static,4,77,3.21,1.41,./../data/val/tt3603982/shot_0060.mp4
val,tt3603982,0063,MS,2,Motion,0,14,0.58,0.34,./../data/val/tt3603982/shot_0063.mp4
val,tt3603982,0069,FS,3,Motion,0,118,4.92,3.58,./../data/val/tt3603982/shot_0069.mp4
val,tt3603982,0074,FS,3,Motion,0,44,1.84,0.67,./../data/val/tt3603982/shot_0074.mp4
val,tt3603982,0086,FS,3,Motion,0,14,0.58,0.48,./../data/val/tt3603982/shot_0086.mp4
val,tt3607688,0016,LS,4,Motion,0,101,4.04,2.31,./../data/val/tt3607688/shot_0016.mp4
val,tt3607688,0019,MS,2,Static,4,14,0.56,0.25,./../data/val/tt3607688/shot_0019.mp4
val,tt3607688,0025,CS,1,Static,4,86,3.44,0.95,./../data/val/tt3607688/shot_0025.mp4
val,tt3607688,0037,CS,1,Static,4,26,1.04,0.30,./../data/val/tt3607688/shot_0037.mp4
val,tt3611112,0008,ECS,0,Static,4,29,1.21,0.39,./../data/val/tt3611112/shot_0008.mp4
val,tt3611112,0017,MS,2,Static,4,25,1.04,0.76,./../data/val/tt3611112/shot_0017.mp4
val,tt3611112,0025,FS,3,Static,4,23,0.96,0.36,./../data/val/tt3611112/shot_0025.mp4
val,tt3611112,0037,MS,2,Static,4,38,1.58,0.41,./../data/val/tt3611112/shot_0037.mp4
val,tt3616916,0001,LS,4,Motion,0,51,2.12,0.48,./../data/val/tt3616916/shot_0001.mp4
val,tt3616916,0015,MS,2,Motion,0,31,1.29,0.23,./../data/val/tt3616916/shot_0015.mp4
val,tt3616916,0019,LS,4,Static,4,25,1.04,0.16,./../data/val/tt3616916/shot_0019.mp4
val,tt3616916,0034,FS,3,Static,4,16,0.67,0.18,./../data/val/tt3616916/shot_0034.mp4
val,tt3619102,0022,MS,2,Static,4,19,0.79,0.23,./../data/val/tt3619102/shot_0022.mp4
val,tt3619102,0036,ECS,0,Static,4,21,0.88,0.23,./../data/val/tt3619102/shot_0036.mp4
val,tt3620298,0001,ECS,0,Static,4,56,2.24,0.41,./../data/val/tt3620298/shot_0001.mp4
val,tt3620816,0006,CS,1,Motion,0,17,0.68,0.18,./../data/val/tt3620816/shot_0006.mp4
val,tt3620816,0029,CS,1,Static,4,29,1.16,0.31,./../data/val/tt3620816/shot_0029.mp4
val,tt3620816,0031,CS,1,Static,4,31,1.24,0.23,./../data/val/tt3620816/shot_0031.mp4
val,tt3620816,0036,MS,2,Static,4,31,1.24,0.26,./../data/val/tt3620816/shot_0036.mp4
val,tt3628584,0027,FS,3,Motion,0,18,0.72,0.40,./../data/val/tt3628584/shot_0027.mp4
val,tt3629578,0003,FS,3,Static,4,85,3.40,2.46,./../data/val/tt3629578/shot_0003.mp4
val,tt3629578,0006,FS,3,Static,4,46,1.84,0.41,./../data/val/tt3629578/shot_0006.mp4
val,tt3630128,0001,FS,3,Motion,0,42,1.75,1.02,./../data/val/tt3630128/shot_0001.mp4
val,tt3630128,0012,MS,2,Static,4,29,1.21,0.34,./../data/val/tt3630128/shot_0012.mp4
val,tt3630128,0023,FS,3,Motion,0,24,1.00,0.46,./../data/val/tt3630128/shot_0023.mp4
val,tt3630128,0032,FS,3,Static,4,49,2.04,0.73,./../data/val/tt3630128/shot_0032.mp4
val,tt3630128,0033,MS,2,Static,4,89,3.71,1.39,./../data/val/tt3630128/shot_0033.mp4
val,tt3630128,0036,FS,3,Static,4,21,0.88,0.35,./../data/val/tt3630128/shot_0036.mp4
val,tt3630128,0041,CS,1,Static,4,31,1.29,0.17,./../data/val/tt3630128/shot_0041.mp4
val,tt3630128,0046,MS,2,Static,4,24,1.00,0.22,./../data/val/tt3630128/shot_0046.mp4
val,tt3630128,0049,MS,2,Motion,0,29,1.21,0.43,./../data/val/tt3630128/shot_0049.mp4
val,tt3630128,0063,MS,2,Static,4,26,1.08,0.27,./../data/val/tt3630128/shot_0063.mp4
val,tt3630128,0068,MS,2,Static,4,41,1.71,0.21,./../data/val/tt3630128/shot_0068.mp4
val,tt3630128,0069,FS,3,Motion,0,38,1.58,1.08,./../data/val/tt3630128/shot_0069.mp4
val,tt3630128,0079,CS,1,Static,4,19,0.79,0.29,./../data/val/tt3630128/shot_0079.mp4
val,tt3630128,0092,FS,3,Static,4,46,1.92,0.23,./../data/val/tt3630128/shot_0092.mp4
val,tt3640706,0003,LS,4,Static,4,97,3.88,0.37,./../data/val/tt3640706/shot_0003.mp4
val,tt3640706,0029,FS,3,Static,4,75,3.00,0.36,./../data/val/tt3640706/shot_0029.mp4
val,tt3640706,0034,LS,4,Motion,0,66,2.64,0.33,./../data/val/tt3640706/shot_0034.mp4
val,tt3643872,0031,ECS,0,Static,4,15,0.63,0.19,./../data/val/tt3643872/shot_0031.mp4
val,tt3646264,0004,LS,4,Motion,0,27,1.12,0.29,./../data/val/tt3646264/shot_0004.mp4
val,tt3646264,0008,CS,1,Static,4,29,1.21,0.43,./../data/val/tt3646264/shot_0008.mp4
val,tt3646264,0031,LS,4,Multi_movement,3,26,1.08,0.81,./../data/val/tt3646264/shot_0031.mp4
val,tt3646264,0040,LS,4,Static,4,19,0.79,0.36,./../data/val/tt3646264/shot_0040.mp4
val,tt3646264,0047,CS,1,Static,4,70,2.92,1.05,./../data/val/tt3646264/shot_0047.mp4
val,tt3646264,0061,MS,2,Static,4,23,0.96,0.33,./../data/val/tt3646264/shot_0061.mp4
val,tt3646264,0062,FS,3,Static,4,23,0.96,0.54,./../data/val/tt3646264/shot_0062.mp4
val,tt3646264,0073,MS,2,Static,4,48,2.00,0.65,./../data/val/tt3646264/shot_0073.mp4
val,tt3646264,0090,FS,3,Push,1,23,0.96,0.52,./../data/val/tt3646264/shot_0090.mp4
val,tt3646264,0095,LS,4,Motion,0,24,1.00,0.45,./../data/val/tt3646264/shot_0095.mp4
val,tt3646264,0096,FS,3,Static,4,23,0.96,0.65,./../data/val/tt3646264/shot_0096.mp4
val,tt3646264,0101,LS,4,Static,4,23,0.96,0.28,./../data/val/tt3646264/shot_0101.mp4
val,tt3646264,0106,MS,2,Motion,0,42,1.75,0.72,./../data/val/tt3646264/shot_0106.mp4
val,tt3646288,0041,LS,4,Static,4,20,0.80,0.48,./../data/val/tt3646288/shot_0041.mp4
val,tt3646288,0057,LS,4,Motion,0,14,0.56,0.45,./../data/val/tt3646288/shot_0057.mp4
val,tt3646288,0097,LS,4,Pull,2,34,1.36,0.52,./../data/val/tt3646288/shot_0097.mp4
val,tt3646288,0119,LS,4,Static,4,17,0.68,0.25,./../data/val/tt3646288/shot_0119.mp4
val,tt3646322,0019,MS,2,Static,4,36,1.50,0.15,./../data/val/tt3646322/shot_0019.mp4
val,tt3646322,0031,LS,4,Motion,0,53,2.21,0.55,./../data/val/tt3646322/shot_0031.mp4
val,tt3651506,0018,CS,1,Static,4,19,0.79,0.16,./../data/val/tt3651506/shot_0018.mp4
val,tt3651506,0022,CS,1,Static,4,20,0.83,0.18,./../data/val/tt3651506/shot_0022.mp4
val,tt3651506,0025,CS,1,Static,4,30,1.25,0.26,./../data/val/tt3651506/shot_0025.mp4
val,tt3651506,0030,MS,2,Static,4,26,1.08,0.26,./../data/val/tt3651506/shot_0030.mp4
val,tt3651506,0038,CS,1,Static,4,18,0.75,0.18,./../data/val/tt3651506/shot_0038.mp4
val,tt3651506,0046,MS,2,Motion,0,48,2.00,0.69,./../data/val/tt3651506/shot_0046.mp4
val,tt3651506,0080,CS,1,Static,4,14,0.58,0.12,./../data/val/tt3651506/shot_0080.mp4
val,tt3651506,0082,CS,1,Static,4,23,0.96,0.18,./../data/val/tt3651506/shot_0082.mp4
val,tt3651506,0088,CS,1,Static,4,40,1.67,0.90,./../data/val/tt3651506/shot_0088.mp4
val,tt3667610,0016,CS,1,Static,4,22,0.92,0.12,./../data/val/tt3667610/shot_0016.mp4
val,tt3667610,0028,CS,1,Motion,0,27,1.12,0.24,./../data/val/tt3667610/shot_0028.mp4
val,tt3672840,0005,LS,4,Pull,2,32,1.33,0.95,./../data/val/tt3672840/shot_0005.mp4
val,tt3672840,0033,LS,4,Motion,0,23,0.96,0.20,./../data/val/tt3672840/shot_0033.mp4
val,tt3672840,0039,LS,4,Motion,0,25,1.04,0.63,./../data/val/tt3672840/shot_0039.mp4
val,tt3672840,0046,FS,3,Static,4,33,1.38,0.57,./../data/val/tt3672840/shot_0046.mp4
val,tt3672840,0078,MS,2,Push,1,20,0.83,0.47,./../data/val/tt3672840/shot_0078.mp4
val,tt3673368,0010,ECS,0,Motion,0,137,5.48,1.43,./../data/val/tt3673368/shot_0010.mp4
val,tt3674140,0005,LS,4,Static,4,60,2.40,0.40,./../data/val/tt3674140/shot_0005.mp4
val,tt3674140,0010,FS,3,Static,4,72,2.88,1.90,./../data/val/tt3674140/shot_0010.mp4
val,tt3675466,0029,MS,2,Motion,0,74,2.96,2.61,./../data/val/tt3675466/shot_0029.mp4
val,tt3681434,0010,LS,4,Static,4,31,1.24,0.24,./../data/val/tt3681434/shot_0010.mp4
val,tt3681434,0017,LS,4,Static,4,19,0.76,0.24,./../data/val/tt3681434/shot_0017.mp4
val,tt3681434,0065,MS,2,Static,4,14,0.56,0.15,./../data/val/tt3681434/shot_0065.mp4
val,tt3681434,0069,LS,4,Static,4,55,2.20,0.95,./../data/val/tt3681434/shot_0069.mp4
val,tt3685728,0010,CS,1,Static,4,32,1.33,0.53,./../data/val/tt3685728/shot_0010.mp4
val,tt3685728,0067,ECS,0,Static,4,39,1.62,0.47,./../data/val/tt3685728/shot_0067.mp4
val,tt3686990,0032,LS,4,Motion,0,37,1.54,0.56,./../data/val/tt3686990/shot_0032.mp4
val,tt3687126,0009,FS,3,Motion,0,50,2.00,0.68,./../data/val/tt3687126/shot_0009.mp4
val,tt3692652,0004,FS,3,Motion,0,32,1.33,0.38,./../data/val/tt3692652/shot_0004.mp4
val,tt3694002,0003,FS,3,Static,4,114,4.56,0.40,./../data/val/tt3694002/shot_0003.mp4
val,tt3704416,0002,FS,3,Static,4,51,2.13,1.05,./../data/val/tt3704416/shot_0002.mp4
val,tt3704416,0016,ECS,0,Static,4,16,0.67,0.19,./../data/val/tt3704416/shot_0016.mp4
val,tt3704416,0019,FS,3,Static,4,24,1.00,0.27,./../data/val/tt3704416/shot_0019.mp4
val,tt3704416,0020,FS,3,Motion,0,19,0.79,0.17,./../data/val/tt3704416/shot_0020.mp4
val,tt3704416,0029,FS,3,Motion,0,23,0.96,0.37,./../data/val/tt3704416/shot_0029.mp4
val,tt3704416,0034,MS,2,Static,4,39,1.63,0.24,./../data/val/tt3704416/shot_0034.mp4
val,tt3704416,0040,MS,2,Static,4,36,1.50,0.40,./../data/val/tt3704416/shot_0040.mp4
val,tt3704416,0044,MS,2,Static,4,50,2.09,0.40,./../data/val/tt3704416/shot_0044.mp4
val,tt3704416,0057,MS,2,Static,4,39,1.63,0.32,./../data/val/tt3704416/shot_0057.mp4
val,tt3704926,0002,ECS,0,Static,4,65,2.71,0.63,./../data/val/tt3704926/shot_0002.mp4
val,tt3704926,0004,CS,1,Static,4,216,9.01,1.17,./../data/val/tt3704926/shot_0004.mp4
val,tt3707104,0003,ECS,0,Push,1,30,1.25,0.18,./../data/val/tt3707104/shot_0003.mp4
val,tt3707104,0004,FS,3,Motion,0,35,1.46,0.50,./../data/val/tt3707104/shot_0004.mp4
val,tt3707104,0007,ECS,0,Static,4,21,0.88,0.20,./../data/val/tt3707104/shot_0007.mp4
val,tt3707104,0026,CS,1,Static,4,21,0.88,0.29,./../data/val/tt3707104/shot_0026.mp4
val,tt3707104,0027,ECS,0,Static,4,15,0.62,0.19,./../data/val/tt3707104/shot_0027.mp4
val,tt3708886,0056,FS,3,Motion,0,18,0.72,0.25,./../data/val/tt3708886/shot_0056.mp4
val,tt3708886,0060,CS,1,Static,4,50,2.00,0.38,./../data/val/tt3708886/shot_0060.mp4
val,tt3708886,0063,MS,2,Static,4,14,0.56,0.14,./../data/val/tt3708886/shot_0063.mp4
